gene	p	beta	se	cmafTotal	cmafUsed	nsnpsTotal	nsnpsUsed	nmiss
EPS15L1	0.0000958854908918346	3.33701955801468	0.855476182665649	0.0150862068965517	0.0150862068965517	6	6	0
CNOT6L	0.0000958854908918347	3.33701955801468	0.855476182665649	0.0150862068965517	0.0150862068965517	5	5	0
ZNF443	0.0000979449988060249	3.3426439274545	0.858050289455254	0.0150862068965517	0.0150862068965517	2	2	0
KCNT2	0.0000992586670125686	2.2106760523002	0.567947227226532	0.0280172413793103	0.0280172413793103	12	12	0
RASGRP3	0.0000994109783695398	3.51647915424548	0.903508870159417	0.0150862068965517	0.0150862068965517	6	6	0
PIK3CA	0.0000995178428336538	4.79411764596766	1.23186223625891	0.021551724137931	0.021551724137931	6	6	0
OR5D13	0.0000997051460586625	3.38788585503224	0.870628999552223	0.0193965517241379	0.0193965517241379	2	2	0
PLCE1	0.000100644475630063	3.22781009468014	0.829977575045973	0.0538793103448276	0.0538793103448276	21	21	0
HGF	0.000100719438766729	3.30932476791809	0.850977259840165	0.0280172413793103	0.0280172413793103	10	10	0
CHST9	0.000102661734749004	4.28317778101821	1.10271434722835	0.0150862068965517	0.0150862068965517	5	5	0
CCDC168	0.000103103336189787	1.81894039698181	0.468416343813484	0.140086206896552	0.140086206896552	59	59	0
CNTN6	0.000103124215385721	1.6179029951262	0.416650161802569	0.0431034482758621	0.0431034482758621	16	16	0
OR2T1	0.000103567058255169	4.30250866824981	1.10830002505257	0.0150862068965517	0.0150862068965517	4	4	0
CLCN6	0.000104251439121594	3.45980638787585	0.891592871040627	0.0150862068965517	0.0150862068965517	7	7	0
REG1B	0.000104251439121594	3.45980638787585	0.891592871040627	0.0150862068965517	0.0150862068965517	5	5	0
TRPC3	0.000104251439121594	3.45980638787585	0.891592871040627	0.0150862068965517	0.0150862068965517	5	5	0
PRB3	0.000105330743862135	1.33065258965666	0.343131027316237	0.0452586206896552	0.0452586206896552	16	16	0
PLCL2	0.000107371608687457	2.26111044800595	0.583768507565289	0.0280172413793103	0.0280172413793103	13	13	0
AK5	0.000108517564662396	3.47382767286596	0.897464580795389	0.0150862068965517	0.0150862068965517	7	7	0
ABCA13	0.000110410913133823	1.5747759571637	0.407287769703486	0.163793103448276	0.163793103448276	66	66	0
USP9X	0.000110645002972569	2.15193892485086	0.556635096264965	0.0258620689655172	0.0258620689655172	12	12	0
OR4F6	0.000112008947867032	3.13052451848493	0.810389596990533	0.0172413793103448	0.0172413793103448	7	7	0
PTPRO	0.000113305488842774	2.61443297261436	0.677283399219588	0.0517241379310345	0.0517241379310345	16	16	0
GP2	0.000113419061606768	3.7840298035946	0.980336134408841	0.0150862068965517	0.0150862068965517	6	6	0
CDC27	0.000113468094250891	1.78532768406102	0.462541053964313	0.0517241379310345	0.0517241379310345	4	4	0
MAP4K1	0.000114850710879662	3.5354627349061	0.916667565030111	0.0172413793103448	0.0172413793103448	8	8	0
ADAMTS12	0.000115543165931764	2.91289726486788	0.755538061691039	0.0301724137931034	0.0301724137931034	12	12	0
PKN1	0.000117930507135341	3.89666909803054	1.01201966576067	0.0172413793103448	0.0172413793103448	6	6	0
THSD7A	0.000120305383443039	2.16329393435171	0.562551615220053	0.0689655172413793	0.0689655172413793	27	27	0
F13A1	0.00012436617027725	2.30041611343038	0.599479479208066	0.0280172413793103	0.0280172413793103	12	12	0
SLC15A5	0.000126210363526319	3.34818624515732	0.873347603531713	0.0280172413793103	0.0280172413793103	11	11	0
PCDHA4	0.000127307184530268	2.87567712297379	0.750513952050986	0.0258620689655172	0.0258620689655172	8	8	0
LRRC4C	0.000130679548517639	3.33410156854585	0.871620801448375	0.0258620689655172	0.0258620689655172	11	11	0
PDZRN4	0.000132426406726768	3.35303121553705	0.877320077372041	0.0150862068965517	0.0150862068965517	7	7	0
OR5H15	0.000132426406726768	3.35303121553705	0.877320077372041	0.0150862068965517	0.0150862068965517	6	6	0
DCAF12L1	0.00014169378959815	2.96085175265143	0.778108213155303	0.0237068965517241	0.0237068965517241	6	6	0
WWC3	0.000142625954871398	3.51617779863598	0.92444158020529	0.0193965517241379	0.0193965517241379	9	9	0
SI	0.000144098798184676	1.68598925130887	0.443561744480592	0.0668103448275862	0.0668103448275862	29	29	0
NRCAM	0.000146076118340912	3.34423885042173	0.880608124954126	0.0172413793103448	0.0172413793103448	7	7	0
TEX15	0.000150233910106584	1.75660649185352	0.463401116034949	0.0495689655172414	0.0495689655172414	19	19	0
TENM1	0.000151451729239152	2.40089284290211	0.633702187854274	0.0366379310344828	0.0366379310344828	15	15	0
ZEB2	0.000153502578504988	2.42434713883285	0.640458003522031	0.0280172413793103	0.0280172413793103	12	12	0
COL21A1	0.000153513078455448	2.37334782860454	0.626987949784071	0.0344827586206897	0.0344827586206897	16	16	0
HIVEP3	0.000165069181957688	3.0012761391862	0.796679911939831	0.0258620689655172	0.0258620689655172	10	10	0
ALDOB	0.000165136760939392	2.70487292124727	0.718020033883785	0.0237068965517241	0.0237068965517241	8	8	0
CRNKL1	0.000165707952438934	1.99932953721375	0.530852070242177	0.0323275862068966	0.0323275862068966	7	7	0
ITGA7	0.000166020592566856	2.44246215189377	0.648591534532547	0.0387931034482759	0.0387931034482759	18	18	0
TNR	0.000167508728738129	2.52635024466024	0.671265359509074	0.0344827586206897	0.0344827586206897	12	12	0
LOC440040	0.000170443098039967	2.62170183036893	0.697405577904108	0.0237068965517241	0.0237068965517241	5	5	0
Checkpoint_extendedx2.noP53	0.000172507463616626	0.695377361464124	0.185127499881159	0.241379310344828	0.241379310344828	104	104	0
ABCA2	0.000172634954326892	2.39936472918698	0.638804618537711	0.0344827586206897	0.0344827586206897	13	13	0
KRT14	0.000177761555740142	2.57948315842929	0.688102788994028	0.0193965517241379	0.0193965517241379	9	9	0
PRR16	0.000177775400033905	2.57926011117417	0.688046874433796	0.0172413793103448	0.0172413793103448	5	5	0
SGCD	0.000177775400033905	2.57926011117417	0.688046874433796	0.0172413793103448	0.0172413793103448	8	8	0
EZH2	0.000177775400033905	2.57926011117417	0.688046874433796	0.0172413793103448	0.0172413793103448	4	4	0
F9	0.000177775400033905	2.57926011117417	0.688046874433796	0.0172413793103448	0.0172413793103448	8	8	0
PRDM10	0.000177775400033905	2.57926011117417	0.688046874433796	0.0172413793103448	0.0172413793103448	8	8	0
ZNF233	0.000181423372648901	2.77075139200215	0.740135945044922	0.021551724137931	0.021551724137931	10	10	0
CXorf30	0.0001822068872008	1.78344843469386	0.476540794577226	0.0280172413793103	0.0280172413793103	11	11	0
ANKRD26P1	0.000182755187256399	2.72952296111648	0.729480837019799	0.0193965517241379	0.0193965517241379	7	7	0
MAP9	0.000182755187256399	2.72952296111648	0.729480837019799	0.0193965517241379	0.0193965517241379	9	9	0
CYP3A4	0.000182755187256399	2.72952296111648	0.729480837019799	0.0193965517241379	0.0193965517241379	7	7	0
SYT13	0.000182755187256399	2.72952296111648	0.729480837019799	0.0193965517241379	0.0193965517241379	3	3	0
TLR4	0.000188910480278307	4.4660827915299	1.19625007267243	0.0258620689655172	0.0258620689655172	9	9	0
MED12	0.000189083908796117	2.58206596795004	0.691654833219213	0.0237068965517241	0.0237068965517241	10	10	0
KCND2	0.000193164288269144	2.23056788776672	0.598361595769413	0.021551724137931	0.021551724137931	9	9	0
DNM2	0.000196901414068701	3.23990674941547	0.870250423524126	0.0172413793103448	0.0172413793103448	8	8	0
COL7A1	0.000210333230526942	2.04303278467616	0.551236749542277	0.0474137931034483	0.0474137931034483	22	22	0
AKAP2::PALM2-AKAP2	0.000211192517631045	3.79976744761994	1.02551244326593	0.0150862068965517	0.0150862068965517	7	7	0
GRIN2B	0.000211372654985434	3.08168184246065	0.831758113938256	0.0280172413793103	0.0280172413793103	12	12	0
DAPK1	0.000213462596652256	2.83657134964946	0.766117658247219	0.021551724137931	0.021551724137931	10	10	0
APOB	0.000216119841121089	1.3362384849814	0.361205265050091	0.116379310344828	0.116379310344828	47	47	0
GOLGA2	0.000216577029381054	2.6599772964011	0.719135953255511	0.0237068965517241	0.0237068965517241	8	8	0
OR6C1	0.000217828504819307	2.23037893088928	0.603230818601656	0.0193965517241379	0.0193965517241379	3	3	0
PDHA2	0.000217828504819307	2.23037893088928	0.603230818601656	0.0193965517241379	0.0193965517241379	5	5	0
NPR1	0.000219770115188552	2.61514870345626	0.707727541590258	0.0172413793103448	0.0172413793103448	8	8	0
ERICH6B	0.000223393163261523	2.77904414394477	0.752928868421269	0.0193965517241379	0.0193965517241379	8	8	0
NRXN1	0.000223913780966233	2.36617528290965	0.641172795662917	0.0323275862068966	0.0323275862068966	14	14	0
CUBN	0.00022509014875452	1.44856095777969	0.392664696747448	0.148706896551724	0.148706896551724	52	52	0
LAMA2	0.000227816704472456	1.33677152187704	0.362662973214829	0.0625	0.0625	26	26	0
MYH2	0.00023298420591358	2.06866295024408	0.562094942411691	0.084051724137931	0.084051724137931	24	24	0
CDKL5	0.000239702646251897	3.02060020825432	0.822375565896758	0.0280172413793103	0.0280172413793103	12	12	0
PRSS37	0.000247140904755938	2.31203574303721	0.630806730186993	0.021551724137931	0.021551724137931	8	8	0
PVRL3	0.000247140904755939	2.31203574303721	0.630806730186993	0.021551724137931	0.021551724137931	8	8	0
NCR1	0.000249315205779255	3.11123628675668	0.849377088528944	0.0172413793103448	0.0172413793103448	4	4	0
USP29	0.000251014914619881	2.65144173158782	0.724195793029127	0.0323275862068966	0.0323275862068966	14	14	0
ABAT	0.000251197761834313	3.51914792806199	0.961243819409154	0.0172413793103448	0.0172413793103448	6	6	0
CFAP46	0.000254192465974117	1.76585962386469	0.482739287801137	0.0366379310344828	0.0366379310344828	16	16	0
ENSG00000270032	0.00025833370088632	2.8319062926356	0.775046479259939	0.0193965517241379	0.0193965517241379	7	7	0
DSCAM	0.00026042597927385	2.72490837779121	0.746185749408771	0.0452586206896552	0.0452586206896552	19	19	0
TEX13A	0.000263062044647895	3.19796979433736	0.876349075202869	0.0172413793103448	0.0172413793103448	7	7	0
CASR	0.000267517940036011	4.63965386999339	1.27292407860525	0.0172413793103448	0.0172413793103448	8	8	0
GP6	0.000268155620411898	2.91584228471975	0.800117776920204	0.0172413793103448	0.0172413793103448	7	7	0
IMPG1	0.000269310404569981	6.78834780571634	1.86331266950236	0.0150862068965517	0.0150862068965517	4	4	0
F5	0.000269528548548382	2.99847528599622	0.823089308214813	0.0258620689655172	0.0258620689655172	12	12	0
ANK2	0.000270486522980632	1.22557910505609	0.336509006706757	0.0797413793103448	0.0797413793103448	33	33	0
MYBPC1	0.000271475835546785	2.83584521992779	0.778843028602005	0.0193965517241379	0.0193965517241379	9	9	0
ARPP21	0.000272858613289386	2.41252394342399	0.662819221913173	0.0237068965517241	0.0237068965517241	10	10	0
OR4M1	0.000287377978603419	10.462781380877	2.88515446415356	0.0129310344827586	0.0129310344827586	2	2	0
GPR85	0.000287377978603419	3.21836881128812	0.887478272283481	0.0129310344827586	0.0129310344827586	4	4	0
NPM2	0.000287377978603419	3.21836881128812	0.887478272283481	0.0129310344827586	0.0129310344827586	5	5	0
OR10A5	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	3	3	0
OR4A16	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	5	5	0
OR6T1	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	5	5	0
PRPF40B	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
PSMD3	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	4	4	0
SCRN2	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	5	5	0
ZNF780B	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	4	4	0
CDC14A	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
OR6K3	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	5	5	0
SOAT1	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	5	5	0
OR2G3	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	4	4	0
C22orf42	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	3	3	0
REG3G	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	5	5	0
HECW2	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
CCDC37	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	5	5	0
FAM183B	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
ADAM3A	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	4	4	0
OTC	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	4	4	0
CDR1	0.00028737797860342	3.21836881128812	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
WDFY4	0.000290620206069205	2.60255110175235	0.718238280240182	0.0538793103448276	0.0538793103448276	25	25	0
LRRC7	0.000293281453362331	2.41097417082041	0.665801029263856	0.0280172413793103	0.0280172413793103	12	12	0
UNC5D	0.000293429764974678	1.74619023887914	0.48223546428826	0.0474137931034483	0.0474137931034483	16	16	0
FLNA	0.000294773735674414	1.56900728299796	0.433445375076976	0.0517241379310345	0.0517241379310345	21	21	0
FYB	0.000295562302267874	6.1708117085148	1.70504035739069	0.021551724137931	0.021551724137931	9	9	0
GPR179	0.000298508613517854	2.6603304174763	0.735590657090436	0.0323275862068966	0.0323275862068966	15	15	0
SND1	0.000302843928791245	3.31663194420426	0.918008564356323	0.0129310344827586	0.0129310344827586	6	6	0
ATP1A1	0.000304146102826244	2.32821375355638	0.644623347434801	0.021551724137931	0.021551724137931	10	10	0
GRIN3A	0.00030731607778712	2.12805733158643	0.589644142066667	0.0280172413793103	0.0280172413793103	11	11	0
CHRM2	0.000313562696999717	2.72106114326892	0.75504711974058	0.021551724137931	0.021551724137931	8	8	0
DYNC1H1	0.00031748743075773	3.0463702980104	0.846073679222241	0.0258620689655172	0.0258620689655172	12	12	0
MOCS1	0.000319700353832925	2.99278018292195	0.831607179627062	0.0172413793103448	0.0172413793103448	7	7	0
BLM.Complex_AND_Checkpoint	0.000320378217232516	1.09290371010815	0.303732876459989	0.0926724137931035	0.0926724137931035	39	39	0
FAT4	0.000322146073454053	2.31930538514204	0.644823237288435	0.0818965517241379	0.0818965517241379	32	32	0
TFIP11	0.000324891760587206	3.34826358086737	0.93147071716529	0.0129310344827586	0.0129310344827586	6	6	0
OR51A2	0.000324891760587207	3.34826358086737	0.93147071716529	0.0129310344827586	0.0129310344827586	4	4	0
GYS2	0.00033299314994191	3.6681678460634	1.02229176579011	0.0323275862068966	0.0323275862068966	11	11	0
MMP16	0.000333123188008526	4.29819997111878	1.19791114046211	0.0193965517241379	0.0193965517241379	8	8	0
BMP5	0.000334081438007837	2.96657725535706	0.826959682205713	0.0172413793103448	0.0172413793103448	8	8	0
PLEKHA6	0.000341090225159254	2.31462397519716	0.646198100757907	0.0258620689655172	0.0258620689655172	11	11	0
MAGEB3	0.000341550329419207	4.23467844017911	1.1823562738972	0.0129310344827586	0.0129310344827586	5	5	0
LTBP1	0.000341873055616379	3.02788649498487	0.845468495120387	0.0193965517241379	0.0193965517241379	8	8	0
CILP	0.000343884363302609	3.49057503256588	0.975081037902375	0.0129310344827586	0.0129310344827586	5	5	0
HIRA	0.000343884363302609	3.49057503256588	0.975081037902375	0.0129310344827586	0.0129310344827586	5	5	0
KCNIP1	0.000343884363302609	3.49057503256588	0.975081037902375	0.0129310344827586	0.0129310344827586	6	6	0
MMP20	0.000350346882869434	2.33497634652625	0.653156473880172	0.0258620689655172	0.0258620689655172	9	9	0
PIWIL2	0.000350998887398651	3.85633803908074	1.0788695883034	0.0129310344827586	0.0129310344827586	6	6	0
CNTNAP5	0.000351534114758184	2.23454983785716	0.6252192600485	0.0538793103448276	0.0538793103448276	17	17	0
GRIA3	0.000353489774205492	1.44161725378327	0.403523431929002	0.0280172413793103	0.0280172413793103	9	9	0
DDI1	0.000355618081176895	2.96599199160833	0.830576944951389	0.0193965517241379	0.0193965517241379	8	8	0
SERPINI1	0.000360028916098086	3.67487458162817	1.0300193210988	0.0129310344827586	0.0129310344827586	5	5	0
LRRC15	0.000360028916098086	3.67487458162817	1.0300193210988	0.0129310344827586	0.0129310344827586	5	5	0
IKZF1	0.000360482406477169	3.90829090329844	1.09554418042016	0.0129310344827586	0.0129310344827586	6	6	0
KCNN3	0.000360645924961306	3.07284591580223	0.861386914279769	0.0258620689655172	0.0258620689655172	11	11	0
FLT1	0.000366395003913951	3.68635382199583	1.03456970360542	0.0129310344827586	0.0129310344827586	6	6	0
LPA	0.000368214569417186	1.9278908556535	0.541257180608607	0.0517241379310345	0.0517241379310345	22	22	0
KIAA1324L	0.000369562094885626	3.27517878617286	0.919757162125812	0.0258620689655172	0.0258620689655172	11	11	0
SCN8A	0.000377535669244264	2.50986115740574	0.705947478755172	0.0193965517241379	0.0193965517241379	9	9	0
ZNF750	0.000379302814093317	3.70995215415246	1.04385704025509	0.0129310344827586	0.0129310344827586	5	5	0
FAT3	0.000383589104353854	1.54696818183892	0.435627711010581	0.0991379310344828	0.0991379310344828	42	42	0
ENAM	0.000393044831595225	3.03024609086206	0.85486424578484	0.0193965517241379	0.0193965517241379	7	7	0
OR13C3	0.000395936143206563	2.37279754680961	0.669756240437936	0.0301724137931034	0.0301724137931034	8	8	0
KIF1A	0.000400471890388781	2.06195964904716	0.582511890760238	0.0366379310344828	0.0366379310344828	17	17	0
RYR3	0.00040244456249471	1.68442639995197	0.47603166394589	0.0948275862068965	0.0948275862068965	38	38	0
NDST4	0.000418405353054444	2.78277703861566	0.78872562570666	0.0258620689655172	0.0258620689655172	10	10	0
OR8K3	0.000430164877291603	3.14840556670586	0.894217309518314	0.0150862068965517	0.0150862068965517	6	6	0
RGS6	0.000433850465654665	3.69279346482403	1.04951015223974	0.0150862068965517	0.0150862068965517	6	6	0
